ID,post_title,post_name,post_status,post_type,permalink,modified_gmt,is_preview_clone,preview_source_post_id,recipe_id,has_full_markdown,has_sections,has_verified_process,has_image_url,full_markdown_len,sections_len,verified_process_len,image_url_len
3126,"?? Austrijski recept za Kmetzelsuppe kobasicu",austrijski-recept-za-kmetzelsuppe-kobasicu,publish,dry_recipe,https://drycured.com/recepti-baza/austrijski-recept-za-kmetzelsuppe-kobasicu/,"2026-06-04 07:53:27",no,,MD-AUSTRIJSKI_RECEPT_ZA_KMETZELSUPPE_KOBASICU,yes,no,no,no,3850,0,0,0
3127,"Poljska Kiełbasa Lisiecka (Lisiecka Kobasica)",poljska-kiebasa-lisiecka-lisiecka-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/poljska-kiebasa-lisiecka-lisiecka-kobasica/,"2026-06-04 07:53:27",no,,MD-POLJSKA_KIE_BASA_LISIECKA_LISIECKA_KOBASICA,yes,no,no,no,4504,0,0,0
3128,"KYLMÄSAVULOHI (HLADNO DIMLJENI LOSOS)",kylmasavulohi-hladno-dimljeni-losos,publish,dry_recipe,https://drycured.com/recepti-baza/kylmasavulohi-hladno-dimljeni-losos/,"2026-06-04 09:08:42",no,,MD-KYLMASAVULOHI_HLADNO_DIMLJENI_LOSOS,yes,no,no,no,3499,0,0,0
3129,"Jambon de Bayonne (Bajonska šunka)",jambon-de-bayonne-bajonska-sunka,publish,dry_recipe,https://drycured.com/recepti-baza/jambon-de-bayonne-bajonska-sunka/,"2026-06-04 07:53:27",no,,MD-JAMBON_DE_BAYONNE_BAJONSKA_SUNKA,yes,no,no,no,3656,0,0,0
3130,"Rillettes du Mans (Pašteta od konfitiranog mesa)",rillettes-du-mans-pasteta-od-konfitiranog-mesa,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3130,"2026-06-04 07:18:47",no,,MD-RILLETTES_DU_MANS_PASTETA_OD_KONFITIRANOG_MESA,yes,no,no,no,3805,0,0,0
3131,"SAUCISSON SEC D'AUVERGNE",saucisson-sec-d-auvergne,publish,dry_recipe,https://drycured.com/recepti-baza/saucisson-sec-d-auvergne/,"2026-06-04 07:53:27",no,,MD-SAUCISSON_SEC_DAUVERGNE,yes,no,no,no,4281,0,0,0
3132,"Armatia (Αρματιά)",armatia,publish,dry_recipe,https://drycured.com/recepti-baza/armatia/,"2026-06-04 07:53:27",no,,MD-ARMATIA,yes,no,no,no,3849,0,0,0
3133,"Pihti (Πηχτή)",pihti,publish,dry_recipe,https://drycured.com/recepti-baza/pihti/,"2026-06-04 07:53:27",no,,MD-PIHTI,yes,no,no,no,3707,0,0,0
3134,"Kavourmas (Καβουρμάς)",kavourmas,publish,dry_recipe,https://drycured.com/recepti-baza/kavourmas/,"2026-06-04 07:53:27",no,,MD-KAVOURMAS,yes,no,no,no,3881,0,0,0
3135,"Pastourmas (Παστουρμάς)",pastourmas,publish,dry_recipe,https://drycured.com/recepti-baza/pastourmas/,"2026-06-04 07:53:27",no,,MD-PASTOURMAS,yes,no,no,no,3608,0,0,0
3136,"Loukaniko (Λουκάνικο)",loukaniko,publish,dry_recipe,https://drycured.com/recepti-baza/loukaniko/,"2026-06-04 07:53:27",no,,MD-LOUKANIKO,yes,no,no,no,3865,0,0,0
3137,"Apaki (Απάκι)",apaki,publish,dry_recipe,https://drycured.com/recepti-baza/apaki/,"2026-06-04 07:53:27",no,,MD-APAKI,yes,no,no,no,3626,0,0,0
3138,"Noumboulo (Νούμπουλο)",noumboulo,publish,dry_recipe,https://drycured.com/recepti-baza/noumboulo/,"2026-06-04 07:53:27",no,,MD-NOUMBOULO,yes,no,no,no,3875,0,0,0
3139,"Syglino (Σύγκλινο)",syglino,publish,dry_recipe,https://drycured.com/recepti-baza/syglino/,"2026-06-04 07:53:27",no,,MD-SYGLINO,yes,no,no,no,3678,0,0,0
3140,"Skirts and Kidneys (Tradicionalna irska marinirana goveđa dijafragma)",skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma,publish,dry_recipe,https://drycured.com/recepti-baza/skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma/,"2026-06-04 07:53:27",no,,MD-SKIRTS_AND_KIDNEYS_TRADICIONALNA_IRSKA_MARINIRANA_GOVEDA_DIJAFRAGMA,yes,no,no,no,3782,0,0,0
3141,"Svið (Dimljena janjeća glava)",svi-dimljena-janjeca-glava,publish,dry_recipe,https://drycured.com/recepti-baza/svi-dimljena-janjeca-glava/,"2026-06-04 07:53:27",no,,MD-SVI_DIMLJENA_JANJECA_GLAVA,yes,no,no,no,3567,0,0,0
3142,"Heilhornað Hangikjöt (Sušena janjeća rebra)",heilhorna-hangikjot-susena-janjeca-rebra,publish,dry_recipe,https://drycured.com/recepti-baza/heilhorna-hangikjot-susena-janjeca-rebra/,"2026-06-04 07:53:27",no,,MD-HEILHORNA_HANGIKJOT_SUSENA_JANJECA_REBRA,yes,no,no,no,3614,0,0,0
3143,"Torfær​ður Lambahryggur (Zakopana janjeća leđa)",torfrur-lambahryggur-zakopana-janjeca-lea,publish,dry_recipe,https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,"2026-06-04 07:53:27",no,,MD-TORF_R_UR_LAMBAHRYGGUR_ZAKOPANA_JANJECA_LEDA,yes,no,no,no,3715,0,0,0
3144,"Selshreifar (Sušeni tuljanovi peraji)",selshreifar-suseni-tuljanovi-peraji,publish,dry_recipe,https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,"2026-06-04 07:53:27",no,,MD-SELSHREIFAR_SUSENI_TULJANOVI_PERAJI,yes,no,no,no,3692,0,0,0
3145,"Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa)",hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa,publish,dry_recipe,https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,"2026-06-04 07:53:27",no,,MD-HAKARLASULLUR_FERMENTIRANI_TRBUH_GRENLANDSKOG_MORSKOG_PSA,yes,no,no,no,3632,0,0,0
3146,"Gellur (Sušeni riblji jezici)",gellur-suseni-riblji-jezici,publish,dry_recipe,https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,"2026-06-04 07:53:27",no,,MD-GELLUR_SUSENI_RIBLJI_JEZICI,yes,no,no,no,3674,0,0,0
3147,"Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom)",sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom,publish,dry_recipe,https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,"2026-06-04 07:53:28",no,,MD-SURSA_IR_HRUTSPUNGAR_ME_LYNGI_FERMENTIRANI_OVNOVSKI_TESTISI_S_VRIJESKOM,yes,no,no,no,3764,0,0,0
3148,"Sviðasulta (Želatinizirano janjeće meso s glave)",sviasulta-zelatinizirano-janjece-meso-s-glave,publish,dry_recipe,https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,"2026-06-04 07:53:28",no,,MD-SVI_ASULTA_ZELATINIZIRANO_JANJECE_MESO_S_GLAVE,yes,no,no,no,3800,0,0,0
3149,"Harðfiskur (Sušeni oslić)",harfiskur-suseni-oslic,publish,dry_recipe,https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,"2026-06-04 07:53:28",no,,MD-HAR_FISKUR_SUSENI_OSLIC,yes,no,no,no,3437,0,0,0
3150,"Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa)",kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa,publish,dry_recipe,https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,"2026-06-04 07:53:28",no,,MD-K_STUR_HAKARL_FERMENTIRANO_MESO_GRENLANDSKOG_MORSKOG_PSA,yes,no,no,no,3440,0,0,0
3151,"Pastërma (Sušena govedina)",pasterma-susena-govedina,publish,dry_recipe,https://drycured.com/recepti-baza/pasterma-susena-govedina/,"2026-06-04 07:53:28",no,,MD-PASTERMA_SUSENA_GOVEDINA,yes,no,no,no,3425,0,0,0
3152,"Skilandis (Tradicinis lietuviškas skilandis)",skilandis-tradicinis-lietuviskas-skilandis,publish,dry_recipe,https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,"2026-06-04 07:53:28",no,,MD-SKILANDIS_TRADICINIS_LIETUVISKAS_SKILANDIS,yes,no,no,no,3567,0,0,0
3153,"Kindziukas (Kindzius)",kindziukas-kindzius,publish,dry_recipe,https://drycured.com/recepti-baza/kindziukas-kindzius/,"2026-06-04 07:53:28",no,,MD-KINDZIUKAS_KINDZIUS,yes,no,no,no,3664,0,0,0
3154,"Lašiniai (Tradicionalna litavska slanina)",lasiniai-tradicionalna-litavska-slanina,publish,dry_recipe,https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,"2026-06-04 07:53:28",no,,MD-LASINIAI_TRADICIONALNA_LITAVSKA_SLANINA,yes,no,no,no,3321,0,0,0
3155,"Vytinta dešra (Sušena litavska kobasica)",vytinta-desra-susena-litavska-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,"2026-06-04 07:53:28",no,,MD-VYTINTA_DESRA_SUSENA_LITAVSKA_KOBASICA,yes,no,no,no,4010,0,0,0
3156,"Lički Planinarski Navršak",licki-planinarski-navrsak,publish,dry_recipe,https://drycured.com/recepti-baza/licki-planinarski-navrsak/,"2026-06-04 07:53:28",no,,MD-LICKI_PLANINARSKI_NAVRSAK,yes,no,no,no,3472,0,0,0
3157,"Maltežanski sušeni ovčji sir (Ġbejna Mnixxfa)",maltezanski-suseni-ovcji-sir-gbejna-mnixxfa,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3157,"2026-06-03 19:05:12",no,,MD-MALTEZANSKI_SUSENI_OVCJI_SIR_BEJNA_MNIXXFA,yes,no,no,no,3451,0,0,0
3158,"Mađarska Slanina (Szalonna)",maarska-slanina-szalonna,publish,dry_recipe,https://drycured.com/recepti-baza/maarska-slanina-szalonna/,"2026-06-04 07:53:28",no,,MD-MADARSKA_SLANINA_SZALONNA,yes,no,no,no,3332,0,0,0
3159,"Mađarska Dimljena Šunka (Füstölt Sonka)",maarska-dimljena-sunka-fustolt-sonka,publish,dry_recipe,https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,"2026-06-04 07:53:28",no,,MD-MADARSKA_DIMLJENA_SUNKA_FUSTOLT_SONKA,yes,no,no,no,3457,0,0,0
3160,"Mađarski Dimljeni Jezik (Füstölt Nyelv)",maarski-dimljeni-jezik-fustolt-nyelv,publish,dry_recipe,https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,"2026-06-04 07:53:28",no,,MD-MADARSKI_DIMLJENI_JEZIK_FUSTOLT_NYELV,yes,no,no,no,3535,0,0,0
3161,"CHIȘCĂ (MOLDAVSKA KRVAVICA)",chisca-moldavska-krvavica,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3161,"2026-06-03 19:05:09",no,,MD-CHI_C_MOLDAVSKA_KRVAVICA,yes,no,no,no,4092,0,0,0
3162,"Ossenworst (Goveđa sirova kobasica)",ossenworst-govea-sirova-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,"2026-06-04 07:53:28",no,,MD-OSSENWORST_GOVEDA_SIROVA_KOBASICA,yes,no,no,no,4058,0,0,0
3163,"MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA)",mostbrockli-alpska-susena-govedina,publish,dry_recipe,https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,"2026-06-04 07:53:28",no,,MD-MOSTBROCKLI_ALPSKA_SUSENA_GOVEDINA,yes,no,no,no,4005,0,0,0
3164,"HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA)",holsteiner-katenschinken-holstajnska-dimljena-sunka,publish,dry_recipe,https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,"2026-06-04 07:53:28",no,,MD-HOLSTEINER_KATENSCHINKEN_HOLSTAJNSKA_DIMLJENA_SUNKA,yes,no,no,no,3972,0,0,0
3165,"Schwarzwaldska šunka s kiselim kupusom i krumpirom",schwarzwaldska-sunka-s-kiselim-kupusom-i-krumpirom,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3165,"2026-06-03 19:04:54",no,,MD-SCHWARZWALDSKA_SUNKA_S_KISELIM_KUPUSOM_I_KRUMPIROM,yes,no,no,no,3522,0,0,0
3166,"Leichter Karreeschinken s povrćem u eintopfu",leichter-karreeschinken-s-povrcem-u-eintopfu,publish,dry_recipe,https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,"2026-06-04 07:53:29",no,,MD-LEICHTER_KARREESCHINKEN_S_POVRCEM_U_EINTOPFU,yes,no,no,no,4001,0,0,0
3167,"Bonus: Juha od povrća s Schinkenspeck kobasicama",bonus-juha-od-povrca-s-schinkenspeck-kobasicama,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3167,"2026-06-03 19:05:00",no,,MD-BONUS_JUHA_OD_POVRCA_S_SCHINKENSPECK_KOBASICAMA,yes,no,no,no,4142,0,0,0
3168,"RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS)",rakfisk-fermentirani-slatkovodni-losos,publish,dry_recipe,https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,"2026-06-04 09:08:42",no,,MD-RAKFISK_FERMENTIRANI_SLATKOVODNI_LOSOS,yes,no,no,no,3587,0,0,0
3169,"LUTEFISK (SUŠENI BAKALAR)",lutefisk-suseni-bakalar,publish,dry_recipe,https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,"2026-06-04 07:53:29",no,,MD-LUTEFISK_SUSENI_BAKALAR,yes,no,no,no,3487,0,0,0
3170,"SMALAHOVE (SUŠENA OVČJA GLAVA)",smalahove-susena-ovcja-glava,publish,dry_recipe,https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,"2026-06-04 07:53:29",no,,MD-SMALAHOVE_SUSENA_OVCJA_GLAVA,yes,no,no,no,3575,0,0,0
3171,"FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA)",fareplse-tradicionalna-ovcja-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,"2026-06-04 07:53:29",no,,MD-FAREP_LSE_TRADICIONALNA_OVCJA_KOBASICA,yes,no,no,no,4247,0,0,0
3172,"ELGKJØTT SPEKEMAT (SUHO MESO LOSA)",elgkjtt-spekemat-suho-meso-losa,publish,dry_recipe,https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,"2026-06-04 07:53:29",no,,MD-ELGKJ_TT_SPEKEMAT_SUHO_MESO_LOSA,yes,no,no,no,3483,0,0,0
3173,"TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM)",tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom,publish,dry_recipe,https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,"2026-06-04 07:53:29",no,,MD-TJUKKMJ_LKSP_LSE_FERMENTIRANA_KOBASICA_S_MLIJECNOM_KULTUROM,yes,no,no,no,4494,0,0,0
3174,"REINSDYRHJERTE (SUŠENO SRCE SOBA)",reinsdyrhjerte-suseno-srce-soba,publish,dry_recipe,https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,"2026-06-04 07:53:29",no,,MD-REINSDYRHJERTE_SUSENO_SRCE_SOBA,yes,no,no,no,3622,0,0,0
3175,"PINNEKJØTT (SUŠENA REBRA)",pinnekjtt-susena-rebra,publish,dry_recipe,https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,"2026-06-04 07:53:29",no,,MD-PINNEKJ_TT_SUSENA_REBRA,yes,no,no,no,3566,0,0,0
3176,"RØKELAKS (DIMLJENI LOSOS)",rkelaks-dimljeni-losos,publish,dry_recipe,https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,"2026-06-04 09:08:43",no,,MD-R_KELAKS_DIMLJENI_LOSOS,yes,no,no,no,3711,0,0,0
3177,"Đakovački Specijalni Fermentirani Vrat",akovacki-specijalni-fermentirani-vrat,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3177,"2026-06-03 19:04:30",no,,MD-DAKOVACKI_SPECIJALNI_FERMENTIRANI_VRAT,yes,no,no,no,3474,0,0,0
3178,"Kuşbaşı Jerky (Turski goveđi jerky)",kusbas-jerky-turski-govei-jerky,publish,dry_recipe,https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,"2026-06-04 07:53:29",no,,MD-KU_BA_JERKY_TURSKI_GOVEDI_JERKY,yes,no,no,no,3831,0,0,0
3179,"Işkembe Dolması (Punjeni goveđi burag)",iskembe-dolmas-punjeni-govei-burag,publish,dry_recipe,https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,"2026-06-04 07:53:29",no,,MD-I_KEMBE_DOLMAS_PUNJENI_GOVEDI_BURAG,yes,no,no,no,3829,0,0,0
3180,"Varaždinski Š(p)ek",varazdinski-s-p-ek,publish,dry_recipe,https://drycured.com/recepti-baza/varazdinski-s-p-ek/,"2026-06-04 07:53:29",no,,MD-VARAZDINSKI_S_P_EK,yes,no,no,no,3474,0,0,0
3181,"Đurđevački Zelenjak",urevacki-zelenjak,publish,dry_recipe,https://drycured.com/recepti-baza/urevacki-zelenjak/,"2026-06-04 07:53:29",no,,MD-DURDEVACKI_ZELENJAK,yes,no,no,no,3394,0,0,0
3182,"KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA)",kindziuk-poljsko-litavska-suha-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,"2026-06-04 07:53:29",no,,MD-KINDZIUK_POLJSKO_LITAVSKA_SUHA_KOBASICA,yes,no,no,no,4086,0,0,0
3183,"KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA)",kiebasa-wedzona-dimljena-poljska-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,"2026-06-04 07:53:29",no,,MD-KIE_BASA_W_DZONA_DIMLJENA_POLJSKA_KOBASICA,yes,no,no,no,4003,0,0,0
3184,"Morcela de Assar (Portugalska krvavica za pečenje)",morcela-de-assar-portugalska-krvavica-za-pecenje,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3184,"2026-06-03 19:03:58",no,,MD-MORCELA_DE_ASSAR_PORTUGALSKA_KRVAVICA_ZA_PECENJE,yes,no,no,no,3656,0,0,0
3185,"Presunto de Porco Preto (Pršut od Crne Iberijske Svinje)",presunto-de-porco-preto-prsut-od-crne-iberijske-svinje,publish,dry_recipe,https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,"2026-06-04 07:53:29",no,,MD-PRESUNTO_DE_PORCO_PRETO_PRSUT_OD_CRNE_IBERIJSKE_SVINJE,yes,no,no,no,3415,0,0,0
3186,"Bonus: Schwarzwälder Speck (Crnogorska slanina)",bonus-schwarzwalder-speck-crnogorska-slanina,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3186,"2026-06-03 19:03:43",no,,MD-BONUS_SCHWARZWALDER_SPECK_CRNOGORSKA_SLANINA,yes,no,no,no,3380,0,0,0
3187,"Zalatina (Ζαλατίνα) - Ciparski hladetinasti svinjski narezak",zalatina-ciparski-hladetinasti-svinjski-narezak,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3187,"2026-06-03 19:03:46",no,,MD-ZALATINA_CIPARSKI_HLADETINASTI_SVINJSKI_NAREZAK,yes,no,no,no,3379,0,0,0
3188,"Lountza Kafteri (Λούντζα Καυτερή) - Ljuta dimljena svinjska vratina",lountza-kafteri-ljuta-dimljena-svinjska-vratina,publish,dry_recipe,https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,"2026-06-04 07:53:29",no,,MD-LOUNTZA_KAFTERI_LJUTA_DIMLJENA_SVINJSKA_VRATINA,yes,no,no,no,3907,0,0,0
3189,"Posyrti (Ποσυρτή) - Ciparska suha kobasica s divljim biljem",posyrti-ciparska-suha-kobasica-s-divljim-biljem,publish,dry_recipe,https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,"2026-06-04 07:53:29",no,,MD-POSYRTI_CIPARSKA_SUHA_KOBASICA_S_DIVLJIM_BILJEM,yes,no,no,no,4326,0,0,0
3190,"Afelia Pastarma (Αφέλια Παστάρμα) - Ciparska marinirana goveđa pisanica",afelia-pastarma-ciparska-marinirana-govea-pisanica,publish,dry_recipe,https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,"2026-06-04 07:53:29",no,,MD-AFELIA_PASTARMA_CIPARSKA_MARINIRANA_GOVEDA_PISANICA,yes,no,no,no,3964,0,0,0
3191,"Ofto Lountza (Οφτή Λούντζα) - Ciparska zračno sušena janjetina",ofto-lountza-ciparska-zracno-susena-janjetina,publish,dry_recipe,https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,"2026-06-04 07:53:29",no,,MD-OFTO_LOUNTZA_CIPARSKA_ZRACNO_SUSENA_JANJETINA,yes,no,no,no,3968,0,0,0
3192,"Virovski ""Živi Čvarci""",virovski-zivi-cvarci,publish,dry_recipe,https://drycured.com/recepti-baza/virovski-zivi-cvarci/,"2026-06-04 07:53:29",no,,MD-VIROVSKI_ZIVI_CVARCI,yes,no,no,no,3613,0,0,0
3193,"Ludbreška ""Tajna Kobasica""",ludbreska-tajna-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,"2026-06-04 07:53:29",no,,MD-LUDBRESKA_TAJNA_KOBASICA,yes,no,no,no,4044,0,0,0
3194,"Đurđevački ""Zaboravljeni Š(p)ek""",urevacki-zaboravljeni-s-p-ek,publish,dry_recipe,https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,"2026-06-04 07:53:29",no,,MD-DURDEVACKI_ZABORAVLJENI_S_P_EK,yes,no,no,no,3490,0,0,0
3195,"Pregradski ""Šumski Šaptat""",pregradski-sumski-saptat,publish,dry_recipe,https://drycured.com/recepti-baza/pregradski-sumski-saptat/,"2026-06-04 07:53:29",no,,MD-PREGRADSKI_SUMSKI_SAPTAT,yes,no,no,no,3480,0,0,0
3196,"Križevački ""Začinski Vjetar""",krizevacki-zacinski-vjetar,publish,dry_recipe,https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,"2026-06-04 07:53:29",no,,MD-KRIZEVACKI_ZACINSKI_VJETAR,yes,no,no,no,3449,0,0,0
3197,"Našički ""Ratarski Sjećaj""",nasicki-ratarski-sjecaj,publish,dry_recipe,https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,"2026-06-04 07:53:30",no,,MD-NASICKI_RATARSKI_SJECAJ,yes,no,no,no,3465,0,0,0
3198,"Draževački ""Veteranski Sjećaj""",drazevacki-veteranski-sjecaj,publish,dry_recipe,https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,"2026-06-04 07:53:30",no,,MD-DRAZEVACKI_VETERANSKI_SJECAJ,yes,no,no,no,3473,0,0,0
3199,"Kalničkog ""Gorski Trag""",kalnickog-gorski-trag,publish,dry_recipe,https://drycured.com/recepti-baza/kalnickog-gorski-trag/,"2026-06-04 07:53:30",no,,MD-KALNICKOG_GORSKI_TRAG,yes,no,no,no,3459,0,0,0
3200,"Podravski ""Zaboravljeni Vrbovec""",podravski-zaboravljeni-vrbovec,publish,dry_recipe,https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,"2026-06-04 07:53:30",no,,MD-PODRAVSKI_ZABORAVLJENI_VRBOVEC,yes,no,no,no,3511,0,0,0
3201,"Koprivnički ""Seoski Izvor""",koprivnicki-seoski-izvor,publish,dry_recipe,https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,"2026-06-04 07:53:30",no,,MD-KOPRIVNICKI_SEOSKI_IZVOR,yes,no,no,no,3655,0,0,0
3202,"Đurđevački ""Ribarski Sjaj""",urevacki-ribarski-sjaj,publish,dry_recipe,https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,"2026-06-04 07:53:30",no,,MD-DURDEVACKI_RIBARSKI_SJAJ,yes,no,no,no,3453,0,0,0
3203,"Ludbreški ""Planinski Trag""",ludbreski-planinski-trag,publish,dry_recipe,https://drycured.com/recepti-baza/ludbreski-planinski-trag/,"2026-06-04 07:53:30",no,,MD-LUDBRESKI_PLANINSKI_TRAG,yes,no,no,no,3479,0,0,0
3204,"Virovski ""Šumski Biseri""",virovski-sumski-biseri,publish,dry_recipe,https://drycured.com/recepti-baza/virovski-sumski-biseri/,"2026-06-04 07:53:30",no,,MD-VIROVSKI_SUMSKI_BISERI,yes,no,no,no,3457,0,0,0
3205,"PASTRAMĂ DE OAIE (Sušena ovčetina)",pastrama-de-oaie-susena-ovcetina,publish,dry_recipe,https://drycured.com/recepti-baza/pastrama-de-oaie-susena-ovcetina/,"2026-06-04 07:53:30",no,,MD-PASTRAM_DE_OAIE_SUSENA_OVCETINA,yes,no,no,no,3796,0,0,0
3206,"Basturma (Бастурма - Začinjeno sušeno goveđe meso)",basturma-zacinjeno-suseno-govee-meso,publish,dry_recipe,https://drycured.com/recepti-baza/basturma-zacinjeno-suseno-govee-meso/,"2026-06-04 07:53:30",no,,MD-BASTURMA_ZACINJENO_SUSENO_GOVEDE_MESO,yes,no,no,no,3808,0,0,0
3207,"Koryushka (Корюшка - Dimljena mala riba)",koryushka-dimljena-mala-riba,publish,dry_recipe,https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,"2026-06-04 07:53:30",no,,MD-KORYUSHKA_DIMLJENA_MALA_RIBA,yes,no,no,no,3613,0,0,0
3208,"Svinaya Vyrezka (Свиная вырезка - Sušeni svinjski file)",svinaya-vyrezka-suseni-svinjski-file,publish,dry_recipe,https://drycured.com/recepti-baza/svinaya-vyrezka-suseni-svinjski-file/,"2026-06-04 07:53:30",no,,MD-SVINAYA_VYREZKA_SUSENI_SVINJSKI_FILE,yes,no,no,no,3737,0,0,0
3209,"Vetchina (Ветчина - Domaća kuhana šunka)",vetchina-domaca-kuhana-sunka,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=3209,"2026-06-03 19:02:54",no,,MD-VETCHINA_DOMACA_KUHANA_SUNKA,yes,no,no,no,3666,0,0,0
3210,"ARBROATH SMOKIES (DIMLJENA HARINGA)",arbroath-smokies-dimljena-haringa,publish,dry_recipe,https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,"2026-06-04 07:53:30",no,,MD-ARBROATH_SMOKIES_DIMLJENA_HARINGA,yes,no,no,no,3575,0,0,0
3211,"Zgornjesavinjski želodec",zgornjesavinjski-zelodec,publish,dry_recipe,https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,"2026-06-04 07:53:31",no,,MD-ZGORNJESAVINJSKI_ZELODEC,yes,no,no,no,3801,0,0,0
3212,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",lomo-embuchado-zacinjena-suha-svinjska-lea,publish,dry_recipe,https://drycured.com/recepti-baza/lomo-embuchado-zacinjena-suha-svinjska-lea/,"2026-06-04 07:53:31",no,,MD-LOMO_EMBUCHADO_ZACINJENA_SUHA_SVINJSKA_LEDA,yes,no,no,no,4025,0,0,0
